relative_audio_path,speaker_id,speaker_label,final_split,filename_group,duplicate_group,manifest_version
169/aug_train-00064-of-00803_339.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_341.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_342.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_343.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_346.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_348.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_355.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_358.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_361.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_363.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_365.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_367.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_373.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_375.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_376.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_377.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_382.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_389.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_390.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_393.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_396.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_397.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_399.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_404.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_407.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_410.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_411.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_413.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_414.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_417.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_418.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_420.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_421.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_424.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_426.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_427.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_429.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_437.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_441.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_446.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_451.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_452.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_457.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_459.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_463.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_464.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_469.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_474.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_475.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_476.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_482.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_486.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_487.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_489.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_490.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_491.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_494.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_498.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_502.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_503.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_508.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_509.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_511.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_514.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_517.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_519.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_522.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_523.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_525.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_526.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_527.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_529.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_530.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_532.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_534.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_535.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_536.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_537.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_538.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_540.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_544.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_547.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_549.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_550.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_552.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_554.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_555.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_558.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_560.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_561.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_564.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_565.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_567.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_575.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_577.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_578.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_579.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_580.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_583.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_587.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_588.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_592.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_599.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_602.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_604.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_606.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_607.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_608.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_614.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_617.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_622.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_629.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_633.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_634.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_636.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_641.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_642.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_647.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_650.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_653.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_656.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_661.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_664.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_667.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_669.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_674.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_675.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_680.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_681.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_682.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_685.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_688.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_689.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_691.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_696.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_698.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_700.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_701.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_702.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_704.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_706.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_707.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_711.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_712.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_713.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_714.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_715.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_718.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_721.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_729.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_732.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_734.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_736.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_738.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_740.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_741.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_745.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_746.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_748.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_749.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_759.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_762.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_766.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_769.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_773.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_775.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_777.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_782.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_783.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_784.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_785.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_790.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_798.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_800.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_805.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_809.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_811.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_813.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_815.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_816.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_817.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_820.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_821.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_825.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_833.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_836.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_839.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_844.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_846.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_847.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_848.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_850.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_851.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_854.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_855.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_856.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_859.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_864.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_868.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_871.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_873.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_878.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_884.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_886.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_887.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_888.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_891.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_892.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_894.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_895.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_896.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_897.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_900.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_902.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_907.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_908.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_910.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_913.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_922.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_924.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_927.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_933.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_934.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_935.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_939.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_941.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_942.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_944.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_945.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_950.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_951.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_956.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_957.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_959.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_962.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_963.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_964.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_966.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_967.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_977.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_979.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_980.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_981.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_982.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_983.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_986.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_987.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_989.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_991.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_992.wav,169,136,train,train,,v2
169/aug_train-00064-of-00803_997.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_0.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_13.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_17.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_19.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_2.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_21.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_22.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_25.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_28.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_3.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_34.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_38.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_47.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_52.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_53.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_56.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_57.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_6.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_60.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_61.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_63.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_65.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_66.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_7.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_72.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_73.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_74.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_77.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_79.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_81.wav,169,136,train,train,,v2
169/aug_train-00065-of-00803_82.wav,169,136,train,train,,v2
170/aug_train-00068-of-00803_1000.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1001.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1003.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1004.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1005.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1006.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1008.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1010.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1013.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1018.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1020.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1021.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1023.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1024.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1025.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1031.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1035.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1036.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1041.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1043.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1045.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1046.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1048.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1051.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1052.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1053.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1058.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1069.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1070.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1071.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1072.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1073.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1074.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1075.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1077.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1078.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1079.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1080.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1082.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1084.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1085.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1087.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1091.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1093.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1095.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1096.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1098.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1100.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1101.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1102.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1109.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1110.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1113.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1114.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1116.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1117.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1118.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1123.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1126.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1127.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1132.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1135.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1136.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1138.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1139.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1143.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1148.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1149.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1150.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1152.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1153.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1154.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1156.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1157.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1162.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1164.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1166.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1167.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1170.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1174.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1184.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1187.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1189.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1191.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1192.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1193.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1198.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1200.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1204.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1206.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1209.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1212.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1213.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1214.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1215.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1220.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1222.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1223.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1225.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1227.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1228.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1229.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1236.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1240.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1242.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1243.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1245.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1248.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1249.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1250.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1253.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1256.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1257.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1261.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1262.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1263.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1264.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1265.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1267.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1270.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1272.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1274.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1280.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1282.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1283.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1291.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1292.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1293.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1294.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1296.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_1297.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_802.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_803.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_804.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_805.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_806.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_809.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_812.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_813.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_817.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_820.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_821.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_823.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_826.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_829.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_830.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_832.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_833.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_834.wav,170,137,train,train,,v2
170/aug_train-00068-of-00803_835.wav,170,137,train,train,,v2
