speaker_id,total_utterances,train_utterances,train_small_utterances,test_utterances,part_utterances,unknown_utterances,group_count,groups
1367,70,37,33,0,0,0,2,train|train_small
1368,30,17,13,0,0,0,2,train|train_small
1369,10,7,3,0,0,0,2,train|train_small
1370,481,241,240,0,0,0,2,train|train_small
1372,221,101,120,0,0,0,2,train|train_small
1373,15,15,0,0,0,0,1,train
1374,2,1,1,0,0,0,2,train|train_small
1375,4,4,0,0,0,0,1,train
1376,69,0,0,69,0,0,1,test
1380,1,1,0,0,0,0,1,train
1381,2,1,1,0,0,0,2,train|train_small
1382,7,4,3,0,0,0,2,train|train_small
1383,2,2,0,0,0,0,1,train
1384,4,4,0,0,0,0,1,train
1385,1,1,0,0,0,0,1,train
1386,5,3,2,0,0,0,2,train|train_small
1387,395,198,197,0,0,0,2,train|train_small
1390,1,0,1,0,0,0,1,train_small
1392,15,6,9,0,0,0,2,train|train_small
1393,7,5,2,0,0,0,2,train|train_small
1394,57,32,25,0,0,0,2,train|train_small
1395,50,27,23,0,0,0,2,train|train_small
1396,41,21,20,0,0,0,2,train|train_small
1397,8,2,6,0,0,0,2,train|train_small
1398,3,1,2,0,0,0,2,train|train_small
1399,107,107,0,0,0,0,1,train
1400,76,76,0,0,0,0,1,train
1401,1,1,0,0,0,0,1,train
1402,2,2,0,0,0,0,1,train
1403,2,1,1,0,0,0,2,train|train_small
1404,21,21,0,0,0,0,1,train
1405,42,25,17,0,0,0,2,train|train_small
1406,35,15,20,0,0,0,2,train|train_small
1407,3,2,1,0,0,0,2,train|train_small
1408,38,20,18,0,0,0,2,train|train_small
1409,8,8,0,0,0,0,1,train
1411,77,43,34,0,0,0,2,train|train_small
1412,63,41,22,0,0,0,2,train|train_small
1413,1,0,1,0,0,0,1,train_small
1414,32,19,13,0,0,0,2,train|train_small
1416,4,2,2,0,0,0,2,train|train_small
1417,1,0,1,0,0,0,1,train_small
1418,1,0,1,0,0,0,1,train_small
1421,16,10,6,0,0,0,2,train|train_small
1422,1,1,0,0,0,0,1,train
1423,7,7,0,0,0,0,1,train
1424,15,7,8,0,0,0,2,train|train_small
1425,1,1,0,0,0,0,1,train
1426,15,6,9,0,0,0,2,train|train_small
1427,2,1,1,0,0,0,2,train|train_small
1428,1,0,1,0,0,0,1,train_small
1430,2,2,0,0,0,0,1,train
1433,6,1,5,0,0,0,2,train|train_small
1434,1,1,0,0,0,0,1,train
1435,13,13,0,0,0,0,1,train
1436,44,25,19,0,0,0,2,train|train_small
1437,13,5,8,0,0,0,2,train|train_small
1438,240,240,0,0,0,0,1,train
1439,113,0,0,113,0,0,1,test
1440,4,1,3,0,0,0,2,train|train_small
1441,133,133,0,0,0,0,1,train
1442,3,1,2,0,0,0,2,train|train_small
1443,2,1,1,0,0,0,2,train|train_small
1445,15,9,6,0,0,0,2,train|train_small
1446,60,31,29,0,0,0,2,train|train_small
1447,52,0,0,52,0,0,1,test
1448,8,8,0,0,0,0,1,train
1449,35,35,0,0,0,0,1,train
1450,162,77,85,0,0,0,2,train|train_small
1451,1,1,0,0,0,0,1,train
1452,46,46,0,0,0,0,1,train
1453,3,1,2,0,0,0,2,train|train_small
1454,5,2,3,0,0,0,2,train|train_small
1455,15,10,5,0,0,0,2,train|train_small
1456,12,12,0,0,0,0,1,train
1457,8,4,4,0,0,0,2,train|train_small
1458,2,2,0,0,0,0,1,train
1459,44,22,22,0,0,0,2,train|train_small
1460,4,2,2,0,0,0,2,train|train_small
1461,3,3,0,0,0,0,1,train
1463,15,10,5,0,0,0,2,train|train_small
1464,2,1,1,0,0,0,2,train|train_small
1465,31,19,12,0,0,0,2,train|train_small
1466,51,0,0,51,0,0,1,test
1467,2,2,0,0,0,0,1,train
1468,2,2,0,0,0,0,1,train
1469,119,57,62,0,0,0,2,train|train_small
1470,18,9,9,0,0,0,2,train|train_small
1471,16,9,7,0,0,0,2,train|train_small
1472,3,3,0,0,0,0,1,train
1473,11,5,6,0,0,0,2,train|train_small
1475,1,0,1,0,0,0,1,train_small
1476,1,1,0,0,0,0,1,train
1477,1,1,0,0,0,0,1,train
1478,19,7,12,0,0,0,2,train|train_small
1479,31,14,17,0,0,0,2,train|train_small
1481,9,4,5,0,0,0,2,train|train_small
1482,4,0,0,4,0,0,1,test
1483,9,4,5,0,0,0,2,train|train_small
1484,3,2,1,0,0,0,2,train|train_small
1485,3,1,2,0,0,0,2,train|train_small
1487,16,11,5,0,0,0,2,train|train_small
1489,3,0,0,3,0,0,1,test
1490,3,1,2,0,0,0,2,train|train_small
1492,15,15,0,0,0,0,1,train
1494,17,9,8,0,0,0,2,train|train_small
1495,1,0,0,1,0,0,1,test
1497,8,5,3,0,0,0,2,train|train_small
1498,1,1,0,0,0,0,1,train
1499,2,2,0,0,0,0,1,train
1502,3,3,0,0,0,0,1,train
1503,4,4,0,0,0,0,1,train
1504,5,4,1,0,0,0,2,train|train_small
1505,3,0,0,3,0,0,1,test
1507,1,0,1,0,0,0,1,train_small
1508,1,0,0,1,0,0,1,test
1509,18,11,7,0,0,0,2,train|train_small
1510,4,2,2,0,0,0,2,train|train_small
1511,8,4,4,0,0,0,2,train|train_small
1512,2,2,0,0,0,0,1,train
1513,3,2,1,0,0,0,2,train|train_small
1514,10,10,0,0,0,0,1,train
1515,3,1,2,0,0,0,2,train|train_small
1516,1,0,0,1,0,0,1,test
1517,2,2,0,0,0,0,1,train
1518,2,0,0,2,0,0,1,test
1519,3,2,1,0,0,0,2,train|train_small
1520,6,0,0,6,0,0,1,test
1521,241,126,115,0,0,0,2,train|train_small
1522,272,0,0,272,0,0,1,test
1523,31,31,0,0,0,0,1,train
1524,2,2,0,0,0,0,1,train
1525,7,7,0,0,0,0,1,train
1526,2,1,1,0,0,0,2,train|train_small
1527,1,0,0,1,0,0,1,test
1529,17,7,10,0,0,0,2,train|train_small
1530,57,27,30,0,0,0,2,train|train_small
1531,43,0,0,43,0,0,1,test
1532,14,5,9,0,0,0,2,train|train_small
1533,7,7,0,0,0,0,1,train
1534,46,28,18,0,0,0,2,train|train_small
1535,87,51,36,0,0,0,2,train|train_small
1536,6,6,0,0,0,0,1,train
1537,5,5,0,0,0,0,1,train
1538,5,5,0,0,0,0,1,train
1540,210,109,101,0,0,0,2,train|train_small
1542,40,19,21,0,0,0,2,train|train_small
1543,1,1,0,0,0,0,1,train
1544,4,4,0,0,0,0,1,train
1545,5,3,2,0,0,0,2,train|train_small
1546,1,1,0,0,0,0,1,train
1547,110,60,50,0,0,0,2,train|train_small
1548,170,69,101,0,0,0,2,train|train_small
1549,98,51,47,0,0,0,2,train|train_small
1550,232,232,0,0,0,0,1,train
1551,4,4,0,0,0,0,1,train
1553,24,15,9,0,0,0,2,train|train_small
1554,42,29,13,0,0,0,2,train|train_small
1555,19,0,0,19,0,0,1,test
1556,11,4,7,0,0,0,2,train|train_small
1557,4,4,0,0,0,0,1,train
1559,1,0,1,0,0,0,1,train_small
1560,5,3,2,0,0,0,2,train|train_small
1561,10,8,2,0,0,0,2,train|train_small
1563,2,1,1,0,0,0,2,train|train_small
1565,2,1,1,0,0,0,2,train|train_small
1566,6,2,4,0,0,0,2,train|train_small
1567,4,4,0,0,0,0,1,train
1568,11,11,0,0,0,0,1,train
1569,9,9,0,0,0,0,1,train
1571,16,8,8,0,0,0,2,train|train_small
1572,2,2,0,0,0,0,1,train
1573,3,1,2,0,0,0,2,train|train_small
1574,7,4,3,0,0,0,2,train|train_small
1575,1,1,0,0,0,0,1,train
1576,1,1,0,0,0,0,1,train
1577,1,0,1,0,0,0,1,train_small
1578,13,13,0,0,0,0,1,train
1579,12,8,4,0,0,0,2,train|train_small
1580,5,2,3,0,0,0,2,train|train_small
1581,26,11,15,0,0,0,2,train|train_small
1582,6,3,3,0,0,0,2,train|train_small
1583,4,3,1,0,0,0,2,train|train_small
1584,1,1,0,0,0,0,1,train
1585,2,2,0,0,0,0,1,train
1586,2,1,1,0,0,0,2,train|train_small
1589,23,10,13,0,0,0,2,train|train_small
1590,2,2,0,0,0,0,1,train
1591,8,4,4,0,0,0,2,train|train_small
1593,17,6,11,0,0,0,2,train|train_small
1595,4,1,3,0,0,0,2,train|train_small
1597,4,3,1,0,0,0,2,train|train_small
1598,24,24,0,0,0,0,1,train
1599,1,1,0,0,0,0,1,train
1600,1,0,0,1,0,0,1,test
1601,3,3,0,0,0,0,1,train
1602,34,17,17,0,0,0,2,train|train_small
1603,1,1,0,0,0,0,1,train
1604,5,3,2,0,0,0,2,train|train_small
1605,1,1,0,0,0,0,1,train
1606,26,15,11,0,0,0,2,train|train_small
1608,7,3,4,0,0,0,2,train|train_small
1610,3,2,1,0,0,0,2,train|train_small
1611,4,4,0,0,0,0,1,train
1612,1,0,1,0,0,0,1,train_small
1613,109,56,53,0,0,0,2,train|train_small
1614,1,0,1,0,0,0,1,train_small
1615,163,0,0,163,0,0,1,test
1616,1,1,0,0,0,0,1,train
1618,1,1,0,0,0,0,1,train
1619,3,3,0,0,0,0,1,train
1620,19,10,9,0,0,0,2,train|train_small
1621,7,5,2,0,0,0,2,train|train_small
1622,167,91,76,0,0,0,2,train|train_small
1624,1,1,0,0,0,0,1,train
1625,82,82,0,0,0,0,1,train
1626,68,0,0,68,0,0,1,test
1627,59,0,0,59,0,0,1,test
1628,24,14,10,0,0,0,2,train|train_small
1629,10,6,4,0,0,0,2,train|train_small
1630,3,2,1,0,0,0,2,train|train_small
1631,443,220,223,0,0,0,2,train|train_small
1632,19,0,0,19,0,0,1,test
1633,1,1,0,0,0,0,1,train
1634,8,5,3,0,0,0,2,train|train_small
1635,23,23,0,0,0,0,1,train
1636,9,6,3,0,0,0,2,train|train_small
1638,9,4,5,0,0,0,2,train|train_small
1639,707,358,349,0,0,0,2,train|train_small
1640,685,346,339,0,0,0,2,train|train_small
1642,507,263,244,0,0,0,2,train|train_small
1643,297,145,152,0,0,0,2,train|train_small
1644,51,22,29,0,0,0,2,train|train_small
1646,3,3,0,0,0,0,1,train
1647,3,1,2,0,0,0,2,train|train_small
1648,29,16,13,0,0,0,2,train|train_small
1649,121,121,0,0,0,0,1,train
1650,67,34,33,0,0,0,2,train|train_small
1651,6,3,3,0,0,0,2,train|train_small
1652,3,3,0,0,0,0,1,train
1653,3,2,1,0,0,0,2,train|train_small
1654,41,0,0,41,0,0,1,test
1655,56,0,0,56,0,0,1,test
1656,54,28,26,0,0,0,2,train|train_small
1657,786,399,387,0,0,0,2,train|train_small
1658,36,21,15,0,0,0,2,train|train_small
1659,317,0,0,317,0,0,1,test
1660,8,6,2,0,0,0,2,train|train_small
1661,98,98,0,0,0,0,1,train
1662,58,58,0,0,0,0,1,train
1663,5,0,5,0,0,0,1,train_small
1664,145,74,71,0,0,0,2,train|train_small
1665,997,997,0,0,0,0,1,train
1666,356,0,0,356,0,0,1,test
1667,15,7,8,0,0,0,2,train|train_small
1668,961,661,300,0,0,0,2,train|train_small
1669,1051,527,524,0,0,0,2,train|train_small
1670,27,0,0,27,0,0,1,test
1672,13,7,6,0,0,0,2,train|train_small
1673,39,22,17,0,0,0,2,train|train_small
1674,32,18,14,0,0,0,2,train|train_small
1676,83,0,0,83,0,0,1,test
1677,165,75,90,0,0,0,2,train|train_small
1678,134,0,0,134,0,0,1,test
1679,38,20,18,0,0,0,2,train|train_small
1680,203,109,94,0,0,0,2,train|train_small
1681,11,5,6,0,0,0,2,train|train_small
1682,126,62,64,0,0,0,2,train|train_small
1683,284,284,0,0,0,0,1,train
1684,20,0,0,20,0,0,1,test
1685,26,0,0,26,0,0,1,test
1686,168,168,0,0,0,0,1,train
1687,25,25,0,0,0,0,1,train
1688,22,12,10,0,0,0,2,train|train_small
1689,7,0,7,0,0,0,1,train_small
1691,28,11,17,0,0,0,2,train|train_small
1692,15,9,6,0,0,0,2,train|train_small
1693,2,0,0,2,0,0,1,test
1695,1,1,0,0,0,0,1,train
1697,1,1,0,0,0,0,1,train
1698,211,109,102,0,0,0,2,train|train_small
1701,3,0,0,3,0,0,1,test
1702,2,2,0,0,0,0,1,train
1703,5,3,2,0,0,0,2,train|train_small
1704,2,2,0,0,0,0,1,train
1705,2,2,0,0,0,0,1,train
1706,18,9,9,0,0,0,2,train|train_small
1707,1,1,0,0,0,0,1,train
1708,18,18,0,0,0,0,1,train
1709,1,1,0,0,0,0,1,train
1710,11,8,3,0,0,0,2,train|train_small
1711,6,2,4,0,0,0,2,train|train_small
1712,3,2,1,0,0,0,2,train|train_small
1713,1,1,0,0,0,0,1,train
1714,1,0,1,0,0,0,1,train_small
1719,6,1,5,0,0,0,2,train|train_small
1720,1,1,0,0,0,0,1,train
1722,1,1,0,0,0,0,1,train
1724,1,1,0,0,0,0,1,train
1726,10,6,4,0,0,0,2,train|train_small
1727,190,190,0,0,0,0,1,train
1728,10,7,3,0,0,0,2,train|train_small
1729,1,0,0,1,0,0,1,test
1730,2,1,1,0,0,0,2,train|train_small
1731,1,1,0,0,0,0,1,train
1732,2,1,1,0,0,0,2,train|train_small
1734,1,1,0,0,0,0,1,train
1735,1,0,1,0,0,0,1,train_small
1736,2,1,1,0,0,0,2,train|train_small
1737,3,2,1,0,0,0,2,train|train_small
1739,1,1,0,0,0,0,1,train
1740,2,2,0,0,0,0,1,train
1741,1,1,0,0,0,0,1,train
1789,94,0,0,0,94,0,1,part
1792,2,0,0,0,2,0,1,part
1793,1,0,0,0,1,0,1,part
1794,1,0,0,0,1,0,1,part
1796,1,0,0,0,1,0,1,part
1797,1,0,0,0,1,0,1,part
1799,1,0,0,0,1,0,1,part
1800,2,0,0,0,2,0,1,part
1801,3,0,0,0,3,0,1,part
1802,1,0,0,0,1,0,1,part
1803,4,0,0,0,4,0,1,part
1804,67,0,0,0,67,0,1,part
1805,90,0,0,0,90,0,1,part
1806,95,0,0,0,95,0,1,part
1807,28,0,0,0,28,0,1,part
1808,21,0,0,0,21,0,1,part
1809,5,0,0,0,5,0,1,part
1810,112,0,0,0,112,0,1,part
1811,16,0,0,0,16,0,1,part
1812,21,0,0,0,21,0,1,part
1813,40,0,0,0,40,0,1,part
1815,2,0,0,0,2,0,1,part
1816,3,0,0,0,3,0,1,part
1817,1,0,0,0,1,0,1,part
1818,5,0,0,0,5,0,1,part
1819,7,0,0,0,7,0,1,part
1821,86,0,0,0,86,0,1,part
1822,52,0,0,0,52,0,1,part
1823,3,0,0,0,3,0,1,part
1824,4,0,0,0,4,0,1,part
1825,5,0,0,0,5,0,1,part
1826,6,0,0,0,6,0,1,part
1827,8,0,0,0,8,0,1,part
1828,229,0,0,0,229,0,1,part
1829,112,0,0,0,112,0,1,part
1830,77,0,0,0,77,0,1,part
1832,16,0,0,0,16,0,1,part
1833,2,0,0,0,2,0,1,part
1834,103,0,0,0,103,0,1,part
1835,12,0,0,0,12,0,1,part
1836,2,0,0,0,2,0,1,part
1837,4,0,0,0,4,0,1,part
1838,4,0,0,0,4,0,1,part
1839,6,0,0,0,6,0,1,part
1840,1,0,0,0,1,0,1,part
1841,188,0,0,0,188,0,1,part
1842,8,0,0,0,8,0,1,part
1843,3,0,0,0,3,0,1,part
1844,37,0,0,0,37,0,1,part
1845,6,0,0,0,6,0,1,part
1846,3,0,0,0,3,0,1,part
1847,7,0,0,0,7,0,1,part
1848,2,0,0,0,2,0,1,part
1849,2,0,0,0,2,0,1,part
1850,1,0,0,0,1,0,1,part
1851,4,0,0,0,4,0,1,part
1852,10,0,0,0,10,0,1,part
1853,2,0,0,0,2,0,1,part
1854,29,0,0,0,29,0,1,part
1855,6,0,0,0,6,0,1,part
1856,86,0,0,0,86,0,1,part
1857,8,0,0,0,8,0,1,part
1858,13,0,0,0,13,0,1,part
1859,7,0,0,0,7,0,1,part
1860,4,0,0,0,4,0,1,part
1861,2,0,0,0,2,0,1,part
1862,184,0,0,0,184,0,1,part
1863,5,0,0,0,5,0,1,part
1864,11,0,0,0,11,0,1,part
1865,2,0,0,0,2,0,1,part
1866,2,0,0,0,2,0,1,part
1868,1,0,0,0,1,0,1,part
1869,9,0,0,0,9,0,1,part
1870,82,0,0,0,82,0,1,part
1871,78,0,0,0,78,0,1,part
1873,33,0,0,0,33,0,1,part
1874,2,0,0,0,2,0,1,part
1875,8,0,0,0,8,0,1,part
1876,23,0,0,0,23,0,1,part
1877,7,0,0,0,7,0,1,part
1878,4,0,0,0,4,0,1,part
1879,7,0,0,0,7,0,1,part
1880,26,0,0,0,26,0,1,part
1881,1,0,0,0,1,0,1,part
1882,141,0,0,0,141,0,1,part
1883,4,0,0,0,4,0,1,part
1884,7,0,0,0,7,0,1,part
1885,4,0,0,0,4,0,1,part
1886,3,0,0,0,3,0,1,part
1887,2,0,0,0,2,0,1,part
1888,4,0,0,0,4,0,1,part
1889,5,0,0,0,5,0,1,part
1890,11,0,0,0,11,0,1,part
1891,2,0,0,0,2,0,1,part
1892,3,0,0,0,3,0,1,part
1893,2,0,0,0,2,0,1,part
1894,3,0,0,0,3,0,1,part
1896,6,0,0,0,6,0,1,part
1897,4,0,0,0,4,0,1,part
1898,5,0,0,0,5,0,1,part
1899,2,0,0,0,2,0,1,part
1900,4,0,0,0,4,0,1,part
1901,11,0,0,0,11,0,1,part
1902,4,0,0,0,4,0,1,part
1903,270,0,0,0,270,0,1,part
1904,4,0,0,0,4,0,1,part
1905,2,0,0,0,2,0,1,part
1906,10,0,0,0,10,0,1,part
1907,15,0,0,0,15,0,1,part
1908,1,0,0,0,1,0,1,part
1909,7,0,0,0,7,0,1,part
1910,5,0,0,0,5,0,1,part
1911,4,0,0,0,4,0,1,part
1912,12,0,0,0,12,0,1,part
1913,3,0,0,0,3,0,1,part
1914,42,0,0,0,42,0,1,part
1915,56,0,0,0,56,0,1,part
1916,15,0,0,0,15,0,1,part
1917,221,0,0,0,221,0,1,part
1920,3,0,0,0,3,0,1,part
1921,2,0,0,0,2,0,1,part
1922,2,0,0,0,2,0,1,part
1923,2,0,0,0,2,0,1,part
1924,1,0,0,0,1,0,1,part
1925,1,0,0,0,1,0,1,part
1927,3,0,0,0,3,0,1,part
1929,1,0,0,0,1,0,1,part
1931,2,0,0,0,2,0,1,part
1932,4,0,0,0,4,0,1,part
1935,2,0,0,0,2,0,1,part
1937,2,0,0,0,2,0,1,part
1943,3,0,0,0,3,0,1,part
1944,2,0,0,0,2,0,1,part
1946,1,0,0,0,1,0,1,part
1947,2,0,0,0,2,0,1,part
1949,10,0,0,0,10,0,1,part
1950,6,0,0,0,6,0,1,part
1952,2,0,0,0,2,0,1,part
1953,2,0,0,0,2,0,1,part
1955,1,0,0,0,1,0,1,part
1956,2,0,0,0,2,0,1,part
1957,23,0,0,0,23,0,1,part
1958,50,0,0,0,50,0,1,part
1959,3,0,0,0,3,0,1,part
1960,2,0,0,0,2,0,1,part
1961,9,0,0,0,9,0,1,part
1962,58,0,0,0,58,0,1,part
1963,3,0,0,0,3,0,1,part
1964,1,0,0,0,1,0,1,part
1965,7,0,0,0,7,0,1,part
1966,4,0,0,0,4,0,1,part
1967,3,0,0,0,3,0,1,part
1968,1,0,0,0,1,0,1,part
1971,1,0,0,0,1,0,1,part
1972,3,0,0,0,3,0,1,part
1973,1,0,0,0,1,0,1,part
1974,15,0,0,0,15,0,1,part
1975,1,0,0,0,1,0,1,part
1976,2,0,0,0,2,0,1,part
1977,3,0,0,0,3,0,1,part
1978,2,0,0,0,2,0,1,part
1979,1,0,0,0,1,0,1,part
1981,1,0,0,0,1,0,1,part
1982,1,0,0,0,1,0,1,part
1983,1,0,0,0,1,0,1,part
1984,1,0,0,0,1,0,1,part
1985,1,0,0,0,1,0,1,part
1986,17,0,0,0,17,0,1,part
1988,106,0,0,0,106,0,1,part
1989,35,0,0,0,35,0,1,part
1990,11,0,0,0,11,0,1,part
1991,3,0,0,0,3,0,1,part
1992,4,0,0,0,4,0,1,part
1993,7,0,0,0,7,0,1,part
1994,62,0,0,0,62,0,1,part
1995,9,0,0,0,9,0,1,part
1996,22,0,0,0,22,0,1,part
1997,7,0,0,0,7,0,1,part
1998,29,0,0,0,29,0,1,part
1999,61,0,0,0,61,0,1,part
2000,6,0,0,0,6,0,1,part
2001,3,0,0,0,3,0,1,part
2002,5,0,0,0,5,0,1,part
2003,10,0,0,0,10,0,1,part
2004,38,0,0,0,38,0,1,part
2005,10,0,0,0,10,0,1,part
2006,5,0,0,0,5,0,1,part
2007,110,0,0,0,110,0,1,part
2008,92,0,0,0,92,0,1,part
2009,48,0,0,0,48,0,1,part
2010,5,0,0,0,5,0,1,part
2011,31,0,0,0,31,0,1,part
2012,8,0,0,0,8,0,1,part
2013,4,0,0,0,4,0,1,part
2017,2,0,0,0,2,0,1,part
2018,3,0,0,0,3,0,1,part
2019,2,0,0,0,2,0,1,part
2020,31,0,0,0,31,0,1,part
2021,12,0,0,0,12,0,1,part
2022,2,0,0,0,2,0,1,part
2024,48,0,0,0,48,0,1,part
2025,57,0,0,0,57,0,1,part
2026,11,0,0,0,11,0,1,part
2027,57,0,0,0,57,0,1,part
2028,84,0,0,0,84,0,1,part
2029,61,0,0,0,61,0,1,part
2030,21,0,0,0,21,0,1,part
2031,5,0,0,0,5,0,1,part
2032,5,0,0,0,5,0,1,part
2033,11,0,0,0,11,0,1,part
2034,11,0,0,0,11,0,1,part
2035,7,0,0,0,7,0,1,part
2036,64,0,0,0,64,0,1,part
2037,9,0,0,0,9,0,1,part
2038,5,0,0,0,5,0,1,part
2039,1,0,0,0,1,0,1,part
2040,3,0,0,0,3,0,1,part
2041,29,0,0,0,29,0,1,part
2042,17,0,0,0,17,0,1,part
2043,97,0,0,0,97,0,1,part
2044,1,0,0,0,1,0,1,part
2045,9,0,0,0,9,0,1,part
2046,4,0,0,0,4,0,1,part
2047,1,0,0,0,1,0,1,part
2048,11,0,0,0,11,0,1,part
2049,1,0,0,0,1,0,1,part
2051,8,0,0,0,8,0,1,part
2052,97,0,0,0,97,0,1,part
2053,5,0,0,0,5,0,1,part
2054,2,0,0,0,2,0,1,part
2055,4,0,0,0,4,0,1,part
2056,16,0,0,0,16,0,1,part
2057,6,0,0,0,6,0,1,part
2058,12,0,0,0,12,0,1,part
2059,1,0,0,0,1,0,1,part
2060,10,0,0,0,10,0,1,part
2061,9,0,0,0,9,0,1,part
2062,5,0,0,0,5,0,1,part
2063,16,0,0,0,16,0,1,part
2064,9,0,0,0,9,0,1,part
2065,9,0,0,0,9,0,1,part
2066,35,0,0,0,35,0,1,part
2067,1,0,0,0,1,0,1,part
2068,73,0,0,0,73,0,1,part
2069,10,0,0,0,10,0,1,part
2070,1,0,0,0,1,0,1,part
2072,1,0,0,0,1,0,1,part
2073,2,0,0,0,2,0,1,part
2074,4,0,0,0,4,0,1,part
2075,1,0,0,0,1,0,1,part
2077,1,0,0,0,1,0,1,part
2078,2,0,0,0,2,0,1,part
2079,1,0,0,0,1,0,1,part
2080,1,0,0,0,1,0,1,part
2081,1,0,0,0,1,0,1,part
2082,1,0,0,0,1,0,1,part
2083,1,0,0,0,1,0,1,part
2084,1,0,0,0,1,0,1,part
2086,2,0,0,0,2,0,1,part
2087,2,0,0,0,2,0,1,part
2088,2,0,0,0,2,0,1,part
2090,2,0,0,0,2,0,1,part
2092,2,0,0,0,2,0,1,part
2093,9,0,0,0,9,0,1,part
2094,312,0,0,0,312,0,1,part
2096,1,0,0,0,1,0,1,part
2098,1,0,0,0,1,0,1,part
2099,57,0,0,0,57,0,1,part
2100,1,0,0,0,1,0,1,part
2101,1,0,0,0,1,0,1,part
2102,1,0,0,0,1,0,1,part
2103,4,0,0,0,4,0,1,part
2104,31,0,0,0,31,0,1,part
2105,27,0,0,0,27,0,1,part
2106,3,0,0,0,3,0,1,part
2107,3,0,0,0,3,0,1,part
2108,6,0,0,0,6,0,1,part
2109,11,0,0,0,11,0,1,part
2110,50,0,0,0,50,0,1,part
2111,5,0,0,0,5,0,1,part
2112,2,0,0,0,2,0,1,part
2113,71,0,0,0,71,0,1,part
2114,1,0,0,0,1,0,1,part
2115,95,0,0,0,95,0,1,part
2116,1,0,0,0,1,0,1,part
2117,2,0,0,0,2,0,1,part
2118,5,0,0,0,5,0,1,part
2119,5,0,0,0,5,0,1,part
2120,4,0,0,0,4,0,1,part
2121,3,0,0,0,3,0,1,part
2122,5,0,0,0,5,0,1,part
2123,7,0,0,0,7,0,1,part
2124,4,0,0,0,4,0,1,part
2125,9,0,0,0,9,0,1,part
2126,1,0,0,0,1,0,1,part
2128,41,0,0,0,41,0,1,part
2129,3,0,0,0,3,0,1,part
2130,2,0,0,0,2,0,1,part
2131,96,0,0,0,96,0,1,part
2132,1,0,0,0,1,0,1,part
2133,4,0,0,0,4,0,1,part
2134,4,0,0,0,4,0,1,part
2135,69,0,0,0,69,0,1,part
2136,16,0,0,0,16,0,1,part
2137,50,0,0,0,50,0,1,part
2138,30,0,0,0,30,0,1,part
2139,5,0,0,0,5,0,1,part
2141,2,0,0,0,2,0,1,part
2142,4,0,0,0,4,0,1,part
2143,36,0,0,0,36,0,1,part
2146,53,0,0,0,53,0,1,part
2147,10,0,0,0,10,0,1,part
2148,6,0,0,0,6,0,1,part
2149,1,0,0,0,1,0,1,part
2150,92,0,0,0,92,0,1,part
2151,11,0,0,0,11,0,1,part
2152,11,0,0,0,11,0,1,part
2153,6,0,0,0,6,0,1,part
2154,96,0,0,0,96,0,1,part
2155,57,0,0,0,57,0,1,part
2156,140,0,0,0,140,0,1,part
2157,12,0,0,0,12,0,1,part
2158,63,0,0,0,63,0,1,part
2159,8,0,0,0,8,0,1,part
2160,2,0,0,0,2,0,1,part
2161,7,0,0,0,7,0,1,part
2162,62,0,0,0,62,0,1,part
2163,5,0,0,0,5,0,1,part
2164,208,0,0,0,208,0,1,part
2165,23,0,0,0,23,0,1,part
2166,4,0,0,0,4,0,1,part
2167,5,0,0,0,5,0,1,part
2168,89,0,0,0,89,0,1,part
2169,2,0,0,0,2,0,1,part
2170,61,0,0,0,61,0,1,part
2171,5,0,0,0,5,0,1,part
2172,109,0,0,0,109,0,1,part
2173,11,0,0,0,11,0,1,part
2175,4,0,0,0,4,0,1,part
2176,18,0,0,0,18,0,1,part
2177,7,0,0,0,7,0,1,part
2178,1,0,0,0,1,0,1,part
2180,14,0,0,0,14,0,1,part
2181,12,0,0,0,12,0,1,part
2182,3,0,0,0,3,0,1,part
2183,4,0,0,0,4,0,1,part
2184,1,0,0,0,1,0,1,part
2185,4,0,0,0,4,0,1,part
2186,1,0,0,0,1,0,1,part
2187,3,0,0,0,3,0,1,part
2188,9,0,0,0,9,0,1,part
2189,45,0,0,0,45,0,1,part
2190,30,0,0,0,30,0,1,part
2191,19,0,0,0,19,0,1,part
2193,2,0,0,0,2,0,1,part
2194,10,0,0,0,10,0,1,part
2195,8,0,0,0,8,0,1,part
2196,5,0,0,0,5,0,1,part
2197,11,0,0,0,11,0,1,part
2198,3,0,0,0,3,0,1,part
2199,62,0,0,0,62,0,1,part
2200,7,0,0,0,7,0,1,part
2201,136,0,0,0,136,0,1,part
2202,5,0,0,0,5,0,1,part
2203,8,0,0,0,8,0,1,part
2204,5,0,0,0,5,0,1,part
2205,2,0,0,0,2,0,1,part
2206,48,0,0,0,48,0,1,part
2207,19,0,0,0,19,0,1,part
2208,4,0,0,0,4,0,1,part
2209,4,0,0,0,4,0,1,part
2210,8,0,0,0,8,0,1,part
2211,2,0,0,0,2,0,1,part
2212,9,0,0,0,9,0,1,part
2213,5,0,0,0,5,0,1,part
2214,19,0,0,0,19,0,1,part
2215,4,0,0,0,4,0,1,part
2216,2,0,0,0,2,0,1,part
2217,15,0,0,0,15,0,1,part
2218,31,0,0,0,31,0,1,part
2220,124,0,0,0,124,0,1,part
2221,53,0,0,0,53,0,1,part
2222,27,0,0,0,27,0,1,part
2223,33,0,0,0,33,0,1,part
2224,103,0,0,0,103,0,1,part
