speaker_id,split,ranking_sha256
296,train,a7d272d3ea59b6cd218fd7833dd5e9a5adbe10b83e7053819799f47387733f46
297,train,bba5aca18b300a50fd058602332b86253e3429d8f510801232fcb521e483c50e
298,train,640622b1136b891a1ff55f3d9867fafb36be54baa89feb72b2e6513c7a98c108
299,train,b9a598ea8430eb704bcdee25d6a56aa8e13fbf00d5460082eb2f09896c721a07
300,validation,ebf66b1fb1d96073d4c0aa4544e01ffd6c6061bf2171399648c9aa5da3d7c695
301,train,090e811a01dec3ae7ca89b612b99be4078ecddecbbcb548ea4cb23cd2ae2c137
302,train,0e18c1b815390428970a281db0cea4f66a695a08a417b6a89f841a4caa606de8
303,train,ae822ba9baf7afd26fa97807c10ae361f53b03ac716cde62fdcca948dfbb8b6f
304,train,6833b917b0f78e7a22a278bfaa9d5acb988af344247a19f620d8b41e39217144
305,final_test,fb65792deb2f3722f25e9a88744f5c8739a1d10919e548bb29cef1015dee0610
306,train,6179cc97d1788c1d9ab448b42e2f2aad32263c77a2f1a833d79db5fb96aab287
307,train,b0ee490d8893407c19742673597cd6b000c8b0f019da172ce3bae89bb9a2a1ea
308,train,62e4c77e7e59c09226e376bf8236b05d36d107fbe5339013045315a1d73a34f7
309,train,c0f798268d8d6555c0fd460f9b5587aae4e85b3c85f1d7c559a59248ec52f772
310,train,7856fc4dc5cce1c32402e72f3cddf86edcbec836fecce7b87782da24f92d341c
311,train,041652e72e50fa19316a0d17cbfe93178a450300c770830f24471677a4b06b82
312,train,8073dd783985af1b6272697d1cd06c81b2e7c55af4b2ed2abb35fcacb9dcd038
313,train,34d7daecab6809f176e054dda1c89a9278ce894fad61f08e6b0b223b7da9f2b0
314,validation,e0b8e702f83ba983dba2c6a818b1173e97da215ae4f3d488e641ffe102f08c53
315,train,679ba01005b64815ffd9d8e1a3642fbdd6a971b9e360fcfa3f27f0234c4fdea3
316,train,522b35b62da1e8cb3e52550366f30bb1430fc8fe7ef5937302c7d0f72617e426
317,train,73e94cd43c2cc0d3eb19e39fd2e37d7f41a0722c880e56a27e1d3326e60dfe4a
318,train,c0e47d63f1b12c3dc5066051c34339c10780f4ad8d84ea8ef353b392255840bd
319,train,938352e116fab4ab9609f5849424ccfa87647e1c5441ab429ce842bef4a9955a
320,train,2e49265f8321d54f739cc917da7cc2e2dd8fca1ec1788e87ebe87dbed99e2334
321,train,7b86db65a0f82d512f12b5fd411f1a3562d4f847e655cf32cd5ddeb8a15dcde3
322,train,c0f75e8616558fed2e0b8e071dc30d4718215bdc9618eae1ce03d177bb81a597
323,validation,eb7e951ceaf914b0618d79212158389431945e7b2943c500f54cbb7d728fd49d
324,train,b3c4c210a9f83716ab6dcc9260cb910ab167e6c5a93644f47f286e8b462a13ec
325,train,102b27ef6db9d3c4dc179ee87dea0e525f40d204a57c4bf313353609548f9e5c
326,train,0bc6af7bbd087c506434cf22d99186a084f31232542123d23aea30ad01058658
327,train,2fe4f1a213de789f77ef73bdcfab28edb9b0548cfac78b12b561bc6341ccec8e
328,train,b7e36209274e909f379302ae3aacc4450f880df55c531c7d99d2e03a6ada6b94
329,train,76331bc3f3b7dab9070cba793a8f3020e5700ed981fe483d72248d6f599287a6
330,train,52016c0984331ecbfda8abb352ecacc82ad1da9d28f18a878355a79053ac1644
331,train,840f5bd22efcc9786c1c0cdfb0ecabe26f5260467a858a517ce8c8b301953d84
332,train,c796105e1fca089138188e4ef163b7f638da3070ea6d632bcce17b6ef89aa907
333,train,8ca9b905f6af37b1d6fdc134cbdfd56e039163b02257c7a823d1162c1d644d95
334,validation,e7ac222f6ec2ae81899a0fda5927895b4f9e466bc8ced67a026b4bbd34e48037
335,train,9614f58996e9aba08b2eb9ccd3259e2372ef7d43c41c57cd0f7087510fe39297
336,final_test,f46e346ba92b8687adf272e8eeeb57bbbb5ea7436f94c5eaef70a9b19d90f615
337,train,37e2fdfa2a5b0cad69c0fee32ebef10a8bc4005442586f8608637db4c05c050b
338,train,aa692bad918ce37d87970caf27cfca547a31cb2566732ebcd07f1a32dd5eaa4f
339,train,a3039f5afdfeb5889e8836a16151e2d1ef02c1cf9bce5be663800e98efb154c3
340,train,b7baf1c0e6ed8ec374b22f6d22c908588e76fd4840f1dce71cf502f3862e0d88
341,train,82b4aaee516e8e5d31b500f67a04c7bc636e11b547941d7eaa9fc93bd6eb10da
342,train,99b99b7b071d144bf0e77ecf3c140f53f28bc5f5b9a896a28740b6bc9d92d70f
343,train,00441561b861e10028d534d5b5755b652167fd91e4a871fbb47d1c79c5310127
344,train,5b202d1083df3a575ab4346d2e6ba7217003e4ecec64a32179c632891bedfc86
345,train,c0b46f959eb8ad5db572867c91ebec04021e561581e24ef0d7436973a9e1eca7
346,train,a7e83d247a60deb44bbd75fbda4b742a79a146bbc43af4d4aeea2e0fa60f3413
347,train,c3e7d2b92fcb95505c3cb5d3c4536eace0c69bfa7438c7b5307488b7160936b4
348,final_test,f9f33b7773ddd6bf289c93a4597d6fc8cec118537c9a9e1c73cdbcc1de747dc2
349,train,77ed2fb2ad4b5a8978203582623a50aecddd178c8972a5d7fdc7025c491c7c63
350,final_test,f7d2d505d6bb0dda96c31a902bba06eed6abc3af8fb36d7a729f505611c1b85c
351,train,cd46bb71103b15d8e3d0a5152ddeb49dae03359bb81c8b232679a46ebec047cd
352,final_test,fe076c19286b7a3e5d69dde90ab76455bc4ac64ad839e75e48920a090571b840
353,train,8a282dd6c08fa0774bc056b51f58acd3033ed6994f7759659e3e9b41720fba53
354,validation,d62c8747cc32f53a35afe4d8d5fb03a38ae3d34e8dc72ba93a0e9400b217f8a4
355,train,94a28ec4c16085d109f7d1bc71f75aa63997e660e785d74e46ebec23154ae35f
356,train,b46af717004c5c2fab1d87e13ff1155c5a0e21d9b3c9ac2b02a5373001c9cfee
357,validation,d659fadc7051d5f864d8dc518aae0c3280402d79c9479fc927decbc98b5b72ed
358,train,0391b41f90bddafdc58d968bcdeb8c1201f597985f997b4b7ee4737202edaf3a
359,train,122cc8da25fa40b85bfb6027f2539e2de231f133a2600a1f1b6a5bf23f1f1303
360,validation,e946dd908cb1377fe334b026922eb5f6bb03f16034804fd2f60ab18e4f17a97e
361,train,50040eca74601efa67d96e1be232984e42b459482ca6874f9483e4e08510a761
362,train,879a8e247e8cae78fb6515f2db077137ae37613c9f00f6ff7dcdbeaf25f1a1db
363,final_test,f97ae692fbcfbb50ee0f54192ac76ded6db590fefdeb0322fd07201d063ebffd
364,train,3da1af2e887900b8ded0d9aae9757478d72560887f1a548e220ddbf36843d172
365,train,88924878bcd651cb5063514d02a7bb1c501ae1f5ed4ba5d6735d1862539cb778
366,train,1de2e40a54582c57c46fce9a7457369d46f8675b4f42f071f954db95da58b4af
367,train,85cab4fe4172d4a71056a3d4f2906ac45a59cfa64805daa3dd119c186391bce4
368,train,c7c8391bb9d6f1537e1a9ccb6b807a4734b6fe8a27bc7275ce1bc8d448780fbb
369,train,c01db71599fc5f7309de8eadb66f7b28d8dd3c9e40264d75d9a21b7e29668481
370,validation,d5f769a65597f390c8abccb9b202ce029d78e132e486354f6c406c84540c6ef6
371,train,91020c528a400a8e9546274f83526d06f47d9ef65f513dc858128bd77943abc1
372,train,581544a4676754048ed569f07438d4eafd17eec9f8b47650fc6dcf8fa51d5c78
373,train,4e95df8ece137191a7d004dc30251d5f6bc2299d0238f7fe8d196d12939ad253
374,train,adfe5fa6d10e9a37093ce84b8f58606f234e99c18739f7b7e1a2d12c6075c594
375,train,a94f9456c307f8df88b6f770b7dc93d0135e851d5fabc2ecdff17473aa2c3760
376,train,c7f2e4adba87bf4ebfd2799712381ad557ec2fb297b0adc59caeb1f6250d78f6
377,train,7ad99d9c7fb865d0fcd45cd49ebba477856bd3e39ed872ae863e00df8dda1b8b
378,train,5335f7bcb2def73d4fd7339990a5a4fb255459da8eef9b5f0b89ccf42990283f
379,train,30ac4d80e1767475b44af8019bac873bf812ea2f8c13bb30e6ddcb6a671b9182
380,train,35844cbf8f9ee8aba4f392157dcd653077c59f794f61823cf27d1cec20b3d498
381,train,ca2a7b4d70acede6461d5c1bd624566fd5bcce015b1fa5fb0b54a4bbb782cefb
382,train,1f0785d59eb38f6c8c6fa9172e4eda3f1f0c6e47214eef6f385313ef0ca339d1
383,final_test,ef286a72be5c800befff84108c747b5fbacb40cd8a0f4350b03c7ce608e42d83
384,validation,eb38157f361145b41f5b7344b9a2bee090da34bfd06db818816f9acd13d394c9
385,train,a15a9696e5059d2252b6f89196b2772b461324e2a9dca1298edcb01bfe65e93a
386,final_test,f64cf006d7805f18bdac77e17c310a32b2fbfd50cea3fee6e7a56421824906ba
387,final_test,ee502bb344d30088a0726bbc503f9b9a264e250d659af5cf0e5579c71f966141
388,train,2f3e728d5a15b70afc8f96dba41e4dc6b744d5cb43db164c7e185f9f9a606087
389,final_test,ffdf15a233391aa8bf896894df41507eaeaaa3a53aac1ea19d8bda8f2d41aec3
390,train,620ac36ac7ec1191582d763b1003e1875be646d6622338e23bb13499512970d2
391,train,6e8259c00df5585e36e5101bb9ad9d1c5fc6449b854d2640870d187f98275648
392,train,8bba69cdf303ce20e3ba87fafa77eff5fce67f589ef7db7d025dfc0c5a8d85f5
393,train,b339dd351ed6a59a372b082ba9f3a36921fd7e0da3cfc13ee23df6be86519b3b
394,train,b905ee627c3cf9e16dde9ef86a91317f977e2e6c12aab25ab948426860260f2d
395,final_test,f49de0b41809b8ebcb995351539bf42cfbf202e5c4648aaf85e2ce797c50449f
396,train,35bbc8d9b9f745abc2c9c0f7e5ce88d729629fec38431bd8b0cb821a86e7ef13
397,train,94cf2790d9d9f32e64798cf44e867ef393e04674121e1befe53a3414c149fdfc
398,train,b3ee7b94569d4c83fdc8d4ce360d3f9767f0a7c5191ea937c2eaca0d2b17a705
399,train,359035c280126374868319c485b37dae2175db66e42880fc04121972f721d3ed
400,validation,e0869fadb0520bf3bc07a7130956a9259405929758c253faf066ecd15183a278
401,train,802831fbe7adc2b9c2fb0edbb5b916117c35786a221f0df3af4e7bc671264b71
402,train,7caa78fe2c3d93a0a01de9ba8c3d38a1e85330a32a1f90a96ba45f6dfcebd071
403,train,4b4eaea1bd8cfc09318944cf8f6d6d7e8812051d6a2c085de704250687c1ee1c
404,train,0b712c254e27f37e5fb5385fe4107e746e71c0ebfe4bc86a391e879098a0bf41
405,train,40cc3bfd8e0218040f9bba5adf8b14f0704bf10b2456afa1f9bbbbb40db35c95
406,train,a9f628755ac027c8469c6cbd6f68bc4fe5dc949c744351e758bb50a9a44fb77d
407,final_test,f87a634db649af3054429b1e25f7a6975b1bcd046db68c669090775460ebd2af
408,train,b935b6e6dd9d1efdd808419b800b3a4dcb6de4dffb1567a406ae5864a3445d1e
409,train,3fa9ea8d03f8ec963957cceb0192d5df5636d9b299f9eefa7ac166d33781fc79
410,train,0152d47d2ec9a7719a5322bdcdc1d403fc0f2f54bd339096017c2d52b0c19d84
411,train,0619011071f414e258df3c94fc02fc408adb985900a1b7ee7b49be600b1302a6
412,validation,e71157183ac886b60c975768380469f99735b51893930b4024b2fd505bd90844
413,train,4094b767bb416f23de25386940a880a499e62f270e0698d8f9fa905e2cce64c5
414,final_test,fd7ca86f5f60358cc35b006139f19a0ce62c7a2e15edafe5a9aecfa50cc7e2f1
415,train,8c75758db999b45cffb07cdd41fca290cb07587cc467cb9d10f651a3c8e0727e
416,validation,ddf899b1edd9ab10f5873eb7076e85f34b359449fa04a86d06dd174a24c9efd9
417,train,52ef9451c95b5b96d8fc4b17b162e71f5b81eb45bc073f6d481900eb2725d5dd
418,train,71f8d3971ec3e389b564675f8823895bec29ef2077913a85769ecb7e85942252
419,final_test,edc38dd1f78c30f53563bb870cae686d8c4595268910321fea331ae5bd0e6f09
420,final_test,f2803c9c8dd2cb5196b40f009e9128abcd25edd025639e2124444249f119ba58
421,validation,d73822a485c3dc2dacd52acbddfcbaf26cb6cb018326138564770fb4c493c2b2
422,train,5b7bd0121fb85fe7ffc1e5d66b5d4cd60ab34f0842aea48ed0a9e7c7a65a7fb3
423,train,0d9252b8501195a5fb750146388dcca040f089d3de4d0d5f2f08200cdaa0d582
424,train,1c23a280ab9bc2cda5497b5108d802e6ab5191c9368d920acff6cb776dfe49de
425,validation,e4bdc6c380c266a5afbb0fe3b750ad02c05d794f8c82ef01fce44f2d8f098949
426,train,5ba1831892ee80b8c8a02bc2fb813e4f5a909ae8a19f515d48546ba3e19fdb32
427,train,c82863bdcc312d2721ff7c93a20a2dcd0854405b132bb04b415d41ba99568ab3
428,train,2f4870d3af9f97fa95d5b1b4a296eb02b2571b6e2d6436e84cecbea3a9bd0d7b
429,train,653f7b2fe3915a42274087ac6a515c4eaf11055204710c408a27a9527c3f5252
430,validation,e55a37b8b91f1eccca831df0ffab7a42a934b4af0f8ccd61156a4de56bbbfaa2
431,train,84babf85f94224ca9572fb8bd54d4014e540959d48c455821ae62c5077b4f5b6
432,train,4b2e3d93e189729a4b01c40c95abdbc77f1d11f6cf22d960a1fe18b8a903014a
433,train,c5d671292f9ead52dd24f9ae9a6b2ee7284c5e2fa21a5672c5cb227f3be675fa
434,validation,dfb21cde43a907eca878165dd37b17c7693bcd31194427f067849aabe66ee65d
435,final_test,f975f695624217ebd13ff7692e7e58e86bf590a0168762f2be8910ab9c0f9119
436,validation,da01174b71b8350887391e13fe85dcc8ec3ee720fbec5af89088179bb80cb42a
437,train,593004f885b15daa2aa2e2756aaf0b1c3d806d7ce86da85ad0a2aa0c611df27f
438,train,cadb7b4e476e25bef93e7ef43615bf53dae697a015cebb41f3e9885f0247bc5f
439,train,9abe6ccf3ad6adf44f0bff035e8c8e0c49bc03fd46b62b1c0f24695c35107017
440,train,aa33490a6b7a01def294d84a133dec9c0119e2804ebbcb3abaa4f8d7f19409c0
441,train,7cb4000bc6724f2b4922732fd05179d370a9b031287fb0f24427400e593b7ebd
442,validation,e97008bc615f2fd9b893f9464aafd4420b6717a965940ffbb43589fb7360edc2
443,train,4b7596b80e33bf5307fff82d3c47d8d66f6192479dd11ac100fa4605977ae6ad
444,train,bff7f5a937becdd8eb18a4640a87f9e5612fb1394d8b163a6fe037b462951247
445,train,044f96a1c3a1f55cd683af6516791f13fda982c98c9d3e3e72704c6f7e0c9d06
446,validation,ea15697bc5bd0baaad5b391cacf518c87a9cbec98b48c394bac5c691cf1b5e1e
447,train,1aacb1036a07ab7193cf918760ec4482a75d0a821d863ec188f60ac3f3f2ae1e
448,train,95062b69050986714761c076827e1f8ba0ee2202ca342e86131326b2c4e6ac8a
449,train,08ccf4e4c23e99e7fc692292ffc2ae09a7139c63bdb56d3b1dd785c7814617b1
450,train,4e16a5a6a0d80e199089259f1718a76727469fe48e1b289c8b4f406bb8e7a875
451,train,1e060f24427eb4f3a6adf20ee5510aa356f07a84a0a7749b6aaa2a0e1c3a371c
452,train,a68ab15337609dce73d1714af4d0a161b7f743aaba1fcdbd1dbe953be2ecf72d
453,train,6b20bcbc6a1f82b8d3224524ab94bb4375b0d5853e9da662f725f48da7d821f9
454,validation,ea8461b740501c2b1c79a8701f4b4235ee0e6e0ad22aea1553f01234da3ca68e
455,train,6444465e92d4455e29e89e3d8c110114b2e6632101bd33ab1bb8dd3395f9c4fc
456,train,a5166bb0beef76bf7177172ae1f46e2e13952b723d1c1eba07d739e7854b767f
457,train,4d3b51af9acfbc75ab16398be9cd3651c96bd1872a447f80ef99604cc5c2670f
458,train,55a7e08a9dfc9ad5f46aca1d5baeadc61091681ccdbb6d3636fd038d661599dc
459,final_test,f0e81792dc514e7d42f87e38c3642a7090733207367ba79515d2f70f4fc3f803
460,train,c77b98544f3133344ba225fea9d28ff62586008300c0ea0e47c08603900bafb5
461,train,4a23df9e61f8827a88ab6e20b8b1462b94afb4234817487dc2f51a74cf029167
462,final_test,febee72029c09de7f71be317f2ab562334575c8042515992312cd40e7d448167
463,train,979cb536f25e6e39820cb2c2e93c62feb2d102b6a2714d96209dea7a65e9be23
464,train,a0383236875eaa3eef94793aa8ede5ee9702468f892937afe5d755412a420164
465,train,8f627c493290052fdacc80a6c3aeecb0d386b09ca4ca2d2ae7f6a50a477335a9
466,train,55cfa6d75e9e12bdb6e2986ff40003ea5c493189a4f3de8049b34fa22a1137a5
467,train,bd4b9d358a82fd55993e383bdbe6bd17ecc57e82c92183aa81124834b3c316e1
468,train,9afba47097108187e33fb439592cc995494c374890431cea7994d95596a19669
469,train,8e1a742a3294346e81ea383cfa8dc2140dd7e862a8b9caf31aa91e9911e36fe3
470,validation,e0bc27fea47d0f5e07ab1abc38af36432f706ead13c6144cc8879d1e11ac4042
471,train,65fa05cd0f62190e20dda145346fc2f7001ddcb320861dff80580a4048d665c5
472,train,bd2b1dab24e17e37ccb6047dd6af8846adb51e9a5e57411ed0a728a7489148ba
473,train,196d1c8dafea49fe2960d9dc052f78a4d086af283a0743dceb164c7b7a778b7f
474,train,4c5f3d0263e568c5b75ff478de319c029de8108dd1a08be2b6204700898f30a2
475,train,bfa4420fd92b0b9ad08008e2dcfc0ab2898450979a691371d2c197bc859b74b8
476,train,aab40e31119ba49088d34eb4f8b8fdbef612f520957d1f97ed509ad1c5dcdf34
477,train,127eb531df1e31224a9950134e1d2db7d21f8a1001af1404d812f70cd22159ca
478,train,1f0c3755f29993d3f8362a7150c4698196a208cf0355e1605cfc5e2cd6e3030e
479,train,1679512a5e28cd17e3028b81d60c1751a6e885bee0622db30dce32395cd195b3
480,train,844e1e3b31169dd75c6f43900c42683b049f3e46859cabed86a89de6b949d742
481,train,28b8acf26d3a1d2b05ce14a64584bb9c3cb0f669bd1494f3247b52d6ca0c8d50
482,final_test,fc5b03f8b293340ab083803e6c45fbf85997417345b39e2e7f4eabb688e17870
483,train,946f911ec43bb4c15bb955eb479fe7d0126219b1111db71f0873a37f15b36d18
484,train,a3607b9772a62efe18aea981bfe04569b41aefb51d031294153fadbb8211b758
485,train,8936bd522c67bb45328f6ae4f37cca9a498f0821324c9e983747863bba8c6fef
486,train,8d50320c7cc4d12c96fdded0424ed5c4ef5a9d2a0f737db0f7ed5e376661d90f
487,final_test,fc9abd66c6de15d04a3d0478f04d4d6d08266f6cd227fcee0f5591001dd947e0
488,train,5df4cf054decdad5452818a65328c7f23d595c3c85785bc35f3c1422e022c471
489,final_test,f93fe182900c84e65e47a82100fdaab45ad1e9ac014e5f74bba3b02093d3e18c
490,train,2394e91cff79f5bf68368c3438da13d1019691f6b859925d3a19be781fa7e7b8
491,train,872d6bebb23f432531db71d476682705a0f4b4ac5c9dac91cf12608a249d5754
492,validation,d5222a5a9457dade3a5ebe078735bc0e6447a0f756cb6c4606026f36a0fb22f3
493,train,6d2a040bc3b8bb82077b72451b96514c1e2297c9aad9ecb46e5cbd954ffe8e4c
494,train,86bf6bb6ec2548f593c1ed389128e30dc06e63629400061c322cec1cd8c51b15
495,train,c672d29964184e8b9c9dde3371849a22c16d4cebc069674cd52c3136b7b3c1f0
496,train,687593097134c4e6f68f9b1c666eaeb6586cef0b71ad5c526913e8c1154a92e6
497,train,7eb9adf0636168ffe7ef4873f164959ad18aec32e0481c7a48ba7dba3a201d98
498,train,ad0e9125e3d09d8d01f1a0ada4c62226f2bc76c5fc908d0efb1cce379de46f02
499,train,1c7842231054177cb1738ea2aa9385a5904d64dfe87a0a32e93b743131c79ca5
500,train,097230ded5e5c0f9906906b2ea6b1844115238812d1f0c281464d6d9cbba0822
501,train,5cebab490c996871e76d3f928e238632eb12b4aab57a477ec166a9d897a91357
502,train,85cd65e074b7e05ba8f6495292ea9df03047930e2394904982d8eccbfbd8fb06
503,train,5398d3496c4fa1e14f3ace00e539a43b082cce6f469ef52ebd73ef587a314ab5
504,validation,deb59e95c64a5b47b2e76a71966dc5bae22ef8e596a305e1468809781ded3dfb
505,train,05c44c63e65dde07c8b424e09748b0ea357ff504421e17c59e21c64c3c146bbd
506,validation,d4ca9e5e7b73f3dda52ad2a1298d56dd795b0a2fa8383d77a8dda844aee8bd41
507,train,1bec1a999f23a9134e92edbf78d8506878a9fba1df83e151affddc5b20a8b116
508,train,35a1b85c184eb7f038bbe0ceade183c6b63831ae310559df90f31ecdb61371b1
509,train,3aa38838e0d450a8982851d5525b2caef6fc69e95dc9cb0629d7f54ccb82d65c
510,train,3331f07906d4cb9d5915816e2c65dbd0c44cab7511635d6c57b66164e945cf9d
511,train,a96a07db689d0f21836f8a67cc7b3ca392888a76369339c0c7d037644dfc7597
512,train,489f0163a351ad4f117d6dce6b9f1f84a84a7062d3c5af3c052579253bf4ee5b
513,validation,e6424238fef974b65951f5c4185c21295f8efb79c3f7bd5e1d086ab3d0d2ffa1
514,train,2d780f00e1c667ad02462bb4fc5dc79d9741852f4005566d0c8f2b0603ab1806
515,train,1a10dda9c7060f56affb532b1070de3ebdf7ec4955c0fa0c60f007441d8da2a3
516,train,7ee40122190a4ae1e3dba851a95b4f212ae44eed000a6a39be032245f9a9ef00
517,train,9b69bbb88079d1c4301c561baceebe62ea9460be9b42001205268be22001e9e0
518,train,562681351a214d67ee00737f050f6f917bb6be827e46e21b66e2c600657c1e06
519,final_test,f3a3ec2315a1d6252fba7f5bc2cd0b660b6936b99dc2ae9308e19259a67a8caa
520,train,8c60d6c4e8e90c3414c3219cd892c43bad3bc8285f277fd40b79b7c150fc7e82
521,train,57d8eaec0b4888978560bb5880d3e871c2be39fb35f23165011651477a94d78d
522,train,00d0f8bc83aa36e3b52985896c498f32aac2fa94b5a5745e59fac56a3a2e1020
523,train,24bd4053e9fad330b02f3efc279b8c84d0a370d80bc769d4a9e04eaaeac880dc
524,train,c864758bcec07923f9cd6f1732b5617b6b7f72c5cca9a7a7738ef43233f21933
525,train,1bd25a48590d194cf18bb22e67b92a790e9b22571685d5ae82e7bad300b339e7
526,train,2d69f5ba254e2091c78e52523845f5ddfb9e7e7d855afa055c12746366abcba9
527,validation,eaee4e61ba5a9a2c9130168c968cb31aab16a03200eedb59bdb26a0076f4f60a
528,train,18d661282c35a157fbc9334edc6bba2f2cf6ac25dac73143f1a5db3afe251c27
529,final_test,f9f0cbc4511f04d5a8d8cd8151eb9faf6de899bc7f164c25697c818f77a93ce2
530,train,c9b25d56f1e43b1834efbcfef298b1415deb6d8ea430c08937020e69dc22ff43
531,train,785ac0326aec566e761eaa92a93f6439251cf5a8abef4db800419a28159c93f3
532,train,7a0ea748ad85f261eaa7e8b97e6f82c6a5e43ea4d48de9a765998bc5a32256cb
533,train,2b387cc41a2a5e543dac9db418147119f79765482295677347c11c4aced179a4
534,train,c323bc73607c27a5c41d8ad5fa80a3647f6f92876b8b3403fe45047111a6b10b
535,train,1818d1f7d68f4999140bd12653f740bcc96647329c972e04a9ff0734553b44f5
536,train,cb6fefae0ba6af31a60e3b5903d53a618052dbae0477147ad4d281fcaad22bfe
537,train,a371bcfab367b177c47a2a2b68e98d4c51a4a788ca85e7a92b7e08d00a4001b8
538,final_test,f81282c39a59caf56ffcfe4987ffb84b004ece69d9b0a3b2bc90f803a2e9a2eb
539,train,d2d528e13166fc15c2a670008d83e2344d95b2be4dad8a07dd3571aff4dd493c
540,train,945b7ef33c2ed12a155022155335c43c9ee930abf167564b017487c663b46106
541,train,2efb26b9146effe0469e440f7e283fb8ae945dc1e5df56750cc6a581c944db7a
542,train,cc34846128006b5d8e7bb45f8e606211164275be7dc64f4ad2a3734f77019787
543,train,bb41d60082140b56d88674e22f90bd7b071b857bb5cf3eb3c39dd990c23811bf
544,train,94ca52a6d432d22ce77fbd0ff938bf3de1f0ae9575fdbfef8fc56bc31bbd6361
545,train,172444f787526e08ff0a16c3418d7b76e219c141c5e586c7b68dea1980332319
546,train,6c0751e68f1a3e590ee73208ad4018db5988aa6ec8f0d6dbf0c5061546670616
547,train,6f3f189f51bc0b7577a2a900fbc7ec53c1057bf39c237781cb6a048f0c6b0646
548,train,2573df940e25558b7b77005d32e8d352145f6ec9a3ea4e92990083f31679a487
549,train,0a45d890390df76d5705790ee0ccbf6c45bc7df3d5f300a5be104e8db4595ed8
550,train,7ae86b012dd32fe1c4df1eb2d1e5b0cb64d328593b24513efa874459bfbf9767
551,train,d0c3d685ea9e9bc3941763ae61735e85417df65a2310bb244da55bc729e77095
552,train,aa8799bad56328dc56767aaad37df73351d901dce5434289a1eff936896041ad
553,train,3770823c881753f21b897e9518caa310ba23e158995271978621dd363f07925b
554,final_test,fdd3bd9823ccd3f6ac0bf0c0e3274d67d0500ea2d7d428009a4edb825e9a0235
555,train,777f718cf65461ff88792cdac38761cb45b0a74f35ef3d23e72c8f8e61da0d21
556,train,857f6452c8164fb301ff6a24daab0164080a3483d6de4963880c0aa680600c87
557,train,7b327828d12a12ca6e5d8b2c90498f30a21ce77e147769265d66012c3bade36b
558,final_test,f6589043283c908c9017b3f5888907aab83a00e5fc39912b1f2cda8df59de6c2
559,train,375d6d31cdd337414b9609d9756803cd4b001ade5c1d8f0218849e5602cdc7ad
560,final_test,ecaf72f935c54ca536d16c91363b740a38dd9a14975c1260cab59499a0538534
561,train,ac94b7ad73d120e84ff999c847899f560b17fe3b630fc5b804a47f2c8e771b86
562,train,a5f3f06848bf3e729ef9065f692616eecd332ceb640efd60e2410003d92b66d7
563,train,8e0afb355a4c84f8fc18c6be0503230acbab45c034825a55d784f3fcae5e8162
564,train,9fb2bf5a18603b9662b196409ceb06bda4e2502d78cffe98c143ae17f6151056
565,train,80e715e861642a433e4bd17fc7f053d73c7f60e33cb89ce88bbc76f98f7b7082
566,validation,e8c18d2e699d1b274b0f1bc1b7b2449c900f7135d78851d83db202ce2d3fd263
567,train,22d668054aa019039a7586428bca239fd343f5547c5212d6135b484dcf3162b6
568,train,9f11dcbfa5a4ad858f153e53ba3bdd0799a3e285318ebff3c75366a42b19354b
569,train,75f9ffb311f8c997be15d5a32790a898d4f56c0b857399158c56e4dff1565000
570,train,19fe540047e85fb9da31ee674d7e005062961f5c4acb5a5e2f45b31cac512203
571,validation,ea92f52364ca6acc8946be8baddc0ec69bd69652e214f6753fb6f6fce7c6f122
572,validation,e010222de2df97a5147ce5c2fef852aa2177a32235de8cffa2fd9e658fcfe3b7
573,train,0d15ce5b85237af67729425cb912845b6385b8940693496e86f2caecd569b10a
574,train,d46169586ab6d09065cb9b41f6b5b82e7d9c84e5030a8fb151be88007e592969
575,validation,ea287de6750f5d2f34c5eeb04749274de17f39677cf798a57c81e1a5900d8168
576,train,2214383fd07886413a7891259336c9604e2b009b7c5d2c1842b923d994483121
577,train,a5883c91463d98d0039d0d84ca9df9b314611660837b465864f70a8e038ed700
578,train,63e347974407fcf2bd587da10e6aa71ee21cb210c302a7184359d819d3d0ffd9
579,train,8e97c182d67caebd1d63a89fe20306be23ec88c589648aabc2f5015e1c19bdac
580,final_test,fcfef72feb65ea0860296b8811f279054e59df5c032a87a86abaa64a307344ac
581,validation,e2e6ec61959605855f744ec98e1e2fcd39be366ba1b5142b8addbe27c2db47c0
582,train,93899d0c5ca1c0cd87ba33d06e6a15e7870299a6299ec875bf098a4cabd0e229
583,train,ce2bc9c57460df3d214153ca05a8b9bfa3046eaf501e768c75dda509d36f08a4
584,final_test,f80406e8b8e593cfa6f39cd1bb2729b1a34487c4a6df5c2677a244c19fee6e1e
585,train,1b85fcde2172c092f43e60cbdb1d751b08baf3f7d9021ef53fa382c9161ef3ec
586,train,4baf3a3f4d1085a3f1cda60b75cf7215c6ff84a5b5a88f01cb8f40581cbd91a4
587,train,a7a16d7b1dfbe1a76417020ef0ebfa26466e4656c80ff77c94e0265bb7b9c134
588,train,50aac33aa7e3b17e2b53f6a3b2ef94f71fc9236680028b81e9ae19ac087a143f
589,train,6375ca887953ce869b570523291c04c146b8990642f5e7010ecce12f1bad8119
590,train,bd792396cdeeec87b074f1e9fb22f4a7f6ec0717096784a91ac372771f43a66e
