relative_audio_path,speaker_id,speaker_label,final_split,filename_group
augmented_dataset/64/aug_train-00002-of-00803_1290.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_946.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_952.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_954.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_967.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_975.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_976.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_977.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_983.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_989.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_993.wav,64,38,train,train
augmented_dataset/64/aug_train-00002-of-00803_996.wav,64,38,train,train
augmented_dataset/65/aug_train-00051-of-00803_1253.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1262.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1266.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1267.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1268.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1272.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1276.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1279.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1280.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1282.wav,65,39,train,train
augmented_dataset/65/aug_train-00051-of-00803_1285.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_100.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_101.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_106.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_109.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_113.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_116.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_134.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_137.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_142.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_143.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_145.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_149.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_151.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_160.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_165.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_170.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_172.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_179.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_187.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_191.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_192.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_195.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_197.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_20.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_213.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_215.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_216.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_217.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_223.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_229.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_231.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_27.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_36.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_4.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_41.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_42.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_51.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_55.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_6.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_60.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_74.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_77.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_86.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_94.wav,65,39,train,train
augmented_dataset/65/aug_train-00052-of-00803_96.wav,65,39,train,train
augmented_dataset/66/aug_train-00041-of-00803_1099.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1101.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1105.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1107.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1109.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1116.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1118.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1121.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1124.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1128.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1129.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1133.wav,66,40,train,train
augmented_dataset/66/aug_train-00041-of-00803_1135.wav,66,40,train,train
augmented_dataset/68/aug_train-00079-of-00803_1000.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1001.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1002.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1011.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1017.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1020.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1021.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1028.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1034.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1035.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1037.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1039.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1053.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1056.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1064.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1072.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1078.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1080.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1082.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1090.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1092.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1095.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1100.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1102.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1106.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1118.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1125.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1127.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1135.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1139.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1141.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_1154.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_247.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_249.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_256.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_257.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_259.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_260.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_261.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_269.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_270.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_272.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_278.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_302.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_304.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_305.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_307.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_313.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_316.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_342.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_344.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_350.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_357.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_358.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_359.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_364.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_365.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_367.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_369.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_387.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_389.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_391.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_399.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_404.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_406.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_407.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_411.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_421.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_423.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_428.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_429.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_431.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_433.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_434.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_436.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_437.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_440.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_445.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_449.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_450.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_452.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_461.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_462.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_474.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_481.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_492.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_494.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_507.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_510.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_513.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_519.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_523.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_530.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_537.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_543.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_555.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_570.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_571.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_572.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_573.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_581.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_583.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_587.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_588.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_594.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_595.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_599.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_602.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_607.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_608.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_616.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_623.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_624.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_629.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_643.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_648.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_650.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_653.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_656.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_658.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_663.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_664.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_669.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_677.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_678.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_680.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_682.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_686.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_690.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_691.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_694.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_697.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_715.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_717.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_723.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_727.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_730.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_735.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_740.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_754.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_755.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_779.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_793.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_803.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_807.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_811.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_814.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_822.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_824.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_826.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_829.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_834.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_836.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_840.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_846.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_847.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_848.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_849.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_851.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_858.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_859.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_867.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_868.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_869.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_873.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_874.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_878.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_879.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_881.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_883.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_884.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_887.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_889.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_890.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_896.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_900.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_902.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_906.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_909.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_911.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_914.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_920.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_928.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_934.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_938.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_944.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_945.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_947.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_963.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_964.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_965.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_967.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_968.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_971.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_975.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_986.wav,68,41,train,train
augmented_dataset/68/aug_train-00079-of-00803_992.wav,68,41,train,train
augmented_dataset/72/aug_train-00048-of-00803_411.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_419.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_421.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_424.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_426.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_429.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_431.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_434.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_448.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_455.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_456.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_457.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_464.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_473.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_474.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_481.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_482.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_501.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_506.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_509.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_523.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_529.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_531.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_532.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_536.wav,72,42,train,train
augmented_dataset/72/aug_train-00048-of-00803_538.wav,72,42,train,train
augmented_dataset/75/aug_train-00040-of-00803_751.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_758.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_759.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_761.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_763.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_764.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_765.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_766.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_772.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_775.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_776.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_777.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_781.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_782.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_786.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_788.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_792.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_793.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_797.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_800.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_802.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_814.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_815.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_816.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_818.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_823.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_825.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_826.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_832.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_835.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_836.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_840.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_847.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_849.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_863.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_865.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_867.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_869.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_870.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_871.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_876.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_877.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_879.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_896.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_904.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_905.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_910.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_912.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_916.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_917.wav,75,43,train,train
augmented_dataset/75/aug_train-00040-of-00803_920.wav,75,43,train,train
augmented_dataset/76/aug_train-00032-of-00803_207.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_208.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_214.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_220.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_223.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_235.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_246.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_248.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_250.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_262.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_263.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_267.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_268.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_274.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_277.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_279.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_281.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_282.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_284.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_287.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_289.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_298.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_300.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_301.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_304.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_305.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_308.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_310.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_315.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_316.wav,76,44,train,train
augmented_dataset/76/aug_train-00032-of-00803_326.wav,76,44,train,train
